age,monthly_income,credit_score,purchase_amount,repayment_delay_days,missed_payments,debt_to_income_ratio,risk_score,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Australia,location_Canada,location_Germany,location_India,location_UK,location_USA,default_flag
0.9453464311709002,0.9697261731247772,0.9655339345095776,-2.3924382605614327,-1.2862841370942169,-1.0152850647277367,-1.4108324614601326,-1.3378972619299485,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.6895847487465003,-1.842690421945423,-1.0807081876344422,-1.3278864161355317,0.486994552251696,-0.013198100424009903,1.7221895741707345,0.9662679210747406,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.7806632324260626,1.419272307362055,1.8676406765300595,0.6802639911858671,1.9647267933732901,-0.013198100424009903,-0.9859985049822917,-1.1187350208729472,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.28661363619155006,1.3137022883381715,1.376249199169309,0.6802639911858671,-0.10409834419694161,-0.013198100424009903,-0.9403220753775645,-1.1365049323100014,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4393960274054127,-0.920541103780452,-1.0807081876344422,-2.0309629726489318,0.6347677763638554,-0.013198100424009903,-0.8029569799076126,0.9958844401364975,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.042752761298124976,0.5738053905300731,0.672165888324055,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,-0.4703524947557974,-1.100965109435893,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.8630048317984814,-0.2904677149689176,-0.6113193137376062,0.6802639911858671,0.6347677763638554,0.9888888638797169,0.6383089490837982,0.9129581867635778,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.37211915878780005,-0.2957651042715806,-0.6479903195107964,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,0.6479932192822108,-0.03477042321264356,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1.357054428032994,0.16405568561634137,-0.5453115033458635,0.6802639911858671,1.225860672812493,0.9888888638797169,-0.04662982870977021,0.9781145286994435,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.3689552355639688,-0.8465476208798641,-0.5086404975726733,0.6802639911858671,0.486994552251696,-0.013198100424009903,1.9421975560490836,0.5042502237113327,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.6864208255226691,-0.3410536246489882,-0.8533479518406623,0.6802639911858671,0.486994552251696,0.9888888638797169,0.7326305156482096,1.0788106935094173,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1.5217376267778315,-1.390275150440338,-1.0807081876344422,-1.2265752903580942,0.7825410004760148,1.9909758281834438,0.8545141196648227,1.617831340433393,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.28661363619155006,-0.8249569249104461,-0.25927765831497906,-0.42037907230990085,-1.2862841370942169,-1.0152850647277367,0.7689109178145899,-0.34870552526726684,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.8630048317984814,-0.7284774585191334,-0.4132958825623784,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,1.6104283133814998,-0.22431614520788806,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1.6864208255226691,-0.4115011540984421,0.004753583251991228,-1.190490695961331,-0.5474180165334198,-1.0152850647277367,-0.44642491341022617,-0.41386186720313217,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.4544607581602188,0.9223123145287326,1.0902153541384247,0.6802639911858671,-0.6951912406455792,-1.0152850647277367,-0.7292539646289649,-1.3201273504928945,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.2074359600429625,-0.8906112211121441,-1.0807081876344422,-1.3697278514595554,0.3392213281395366,1.9909758281834438,-0.11384041033805511,1.5289817832481223,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1.027688030543319,1.1710846246342892,1.3469123945507568,0.6802639911858671,0.19144810402737722,-0.013198100424009903,-0.8715744997408288,-1.053578678937082,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.2778767518844063,-1.2430627329421784,-0.6406561183561584,-0.691699183951876,0.6347677763638554,-0.013198100424009903,1.3521484799332013,0.6404862113954144,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5249015500016627,-1.842690421945423,-1.0807081876344422,-2.510728423504081,-1.2862841370942169,-1.0152850647277367,-1.1654490749486055,0.3147045017160881,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.4544607581602188,-0.3129143638504438,-0.47196949179948294,0.6802639911858671,1.225860672812493,0.9888888638797169,0.6796515258094419,0.9188814905759296,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.042752761298124976,-1.083474881921532,-1.0807081876344422,-1.496928199726905,0.19144810402737722,2.99306279248717,-0.028625196360040992,1.7955304548039346,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.6895847487465003,0.6099730804599162,0.4521398536849131,0.6802639911858671,-0.5474180165334198,-1.0152850647277367,-0.5010082380400932,-0.7751833997565668,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.357054428032994,0.06438096005512663,-0.8386795495313861,-1.6838632253718229,2.260273241597609,1.9909758281834438,-1.019970951364146,1.7185275052433668,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.5368023575326375,-1.3031520740481901,-0.6259877160468823,-1.3999628595056042,-0.9907376888698981,-1.0152850647277367,0.42079304684895213,0.006692703473815891,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
-1.360218351256825,-1.2922790914517859,-1.0807081876344422,-1.5720387433785483,0.486994552251696,0.9888888638797169,0.14266363523667774,1.2624331116923098,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-0.4544607581602188,-1.842690421945423,-1.0807081876344422,-1.7835778049312283,1.6691803451489713,0.9888888638797169,0.6097231093681178,1.4993652641863653,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
-1.03085195376715,0.4765017158867897,0.08542979595300992,0.6802639911858671,-0.251871568309101,-0.013198100424009903,-0.3829337882218999,-0.12361998039791434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.12509436067054375,1.7429231400187362,2.8210868266330076,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,-1.1025603172666487,-2.7772600883313356,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.027688030543319,1.6466936615126269,2.718408010468075,-2.5658258297089427,-0.6951912406455792,-1.0152850647277367,-1.4538745480489803,-2.635100796834902,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.2778767518844063,-0.9546548178539117,-0.8753505553045764,-0.5993379915377631,0.19144810402737722,-0.013198100424009903,0.8328805109408611,0.7411823762053881,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8630048317984814,-0.44839772506946846,-0.5526457045005017,-0.49195866519718345,-0.251871568309101,-0.013198100424009903,0.09461063025347263,0.39170745127665596,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8661687550223126,-1.1572077522467226,-1.0807081876344422,-2.5658258297089427,1.5214071210368119,0.9888888638797169,-1.3725188421468393,1.4697487451246083,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.4544607581602188,-0.8449048843395908,-0.9926977737787854,-1.2432959652722546,0.043674879915217804,-0.013198100424009903,-0.03655927696003373,0.806338718141253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.03085195376715,-0.7971443267353945,-0.6113193137376062,-1.2182944489782606,-0.9907376888698981,-1.0152850647277367,-0.06985495163018735,-0.005153904150886628,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0.6159800336812251,0.8655106493336011,0.320124232901428,-2.5658258297089427,-0.251871568309101,-0.013198100424009903,-1.4462937185483242,-0.3131657023931589,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.113193553139569,-0.5616239524679654,-0.8606821529953003,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,1.195971695838003,0.1962384254690604,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.03958883807429379,1.2158943672601394,1.2735703830043763,0.6802639911858671,1.0780874487003336,-0.013198100424009903,-0.8940988604177168,-0.8166465264430263,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.5249015500016627,-1.4262989156052568,-1.0807081876344422,-0.5462346119371654,0.3392213281395366,0.9888888638797169,2.0849431892589685,1.232816592630553,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7806632324260626,1.2215562753675313,1.1635573656848053,0.6802639911858671,-0.39964479242126044,0.9888888638797169,-0.896883039272183,-0.7277969692577555,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.6983216330536439,1.2938525361565778,1.2222309749219098,0.6802639911858671,0.19144810402737722,-0.013198100424009903,-0.9312561224230202,-0.9528825141271083,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.1923712292881565,-0.5669474997611523,-1.0807081876344422,-2.0456697469395166,1.225860672812493,-0.013198100424009903,-0.9890019883203179,1.1143505163835252,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1.1100296299157377,-0.7549407020198728,-0.5819825091190539,-1.2046078743456716,-1.2862841370942169,-1.0152850647277367,-0.10696143222450923,-0.08808015752380595,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
-1.03085195376715,-1.1477736235654454,-0.82401114722211,-0.12725053680999568,-0.9907376888698981,-1.0152850647277367,1.8821480798033416,0.16662190640730348,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1.6895847487465003,-1.1567584428764583,-1.0807081876344422,0.4202654458784004,1.8169535692611307,1.9909758281834438,2.644982754502972,1.8251469738656916,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.8661687550223126,-1.842690421945423,-0.9780293714695093,-2.5065151314100214,-0.251871568309101,-0.013198100424009903,-1.155163284441468,0.7352590723930366,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
-0.9485103543947314,-0.9039445579135396,-1.0660397853251662,0.08442764287786508,-0.9907376888698981,-1.0152850647277367,1.4725897980728195,0.362090932214899,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
-0.7838271556498938,-0.4179401966762217,-0.6626587218200726,-0.2209631625372977,-1.1385109129820574,-1.0152850647277367,0.24590423683324752,0.006692703473815891,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.8661687550223126,-0.8626470531645977,-0.8093427449128339,0.3027967424006317,-1.1385109129820574,-1.0152850647277367,1.5967680316809771,0.1251587797208436,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4512968349363876,-0.5980164405364411,-1.0807081876344422,0.6802639911858671,-1.1385109129820574,-0.013198100424009903,1.2813183322661426,0.6404862113954144,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.442559950629244,0.1665992358017601,-0.44996688833556875,0.6802639911858671,3.2946858103827243,1.9909758281834438,-0.04975241134629005,1.6119080366210419,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.442559950629244,0.2615547623919923,-0.6479903195107964,-1.0839063303932157,0.9303142245881743,1.9909758281834438,-0.8539961399620722,1.297972934566418,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.442559950629244,1.1898562805331743,0.8408525148807305,0.3920840864945504,0.9303142245881743,0.9888888638797169,-0.9316275803550298,-0.2006229299584826,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7806632324260626,-0.314043626733852,-0.8533479518406623,0.6802639911858671,1.3736338969246524,0.9888888638797169,0.6817527910651761,1.2565098078799588,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
-1.1955351525119877,-1.1696432380821409,-0.6186535148922442,-0.4203989463292126,-1.2862841370942169,-1.0152850647277367,1.5474279586682007,-0.058463638462049015,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.8630048317984814,-0.17738738917966754,-0.06858842829438941,-0.38039917012806385,0.3392213281395366,-0.013198100424009903,-0.16768168090408156,0.11923547590849255,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.28661363619155006,-0.2198342636593245,-1.0807081876344422,0.6802639911858671,0.7825410004760148,2.99306279248717,0.5133515801553707,1.9139965310509623,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0.28661363619155006,-0.840054301612394,-1.0807081876344422,0.5936795137183261,1.6691803451489713,0.9888888638797169,1.8345771402438722,1.4993652641863653,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.6072431493740815,0.6841871824786266,0.1514376063447525,0.6802639911858671,0.486994552251696,-0.013198100424009903,-0.5609758721295858,-0.02884711940029209,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.8661687550223126,-1.0263968285592928,-1.0807081876344422,0.34744703912069475,0.3392213281395366,0.9888888638797169,2.1178630496771635,1.232816592630553,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.8630048317984814,0.6939877886113238,0.18077441096330477,0.6802639911858671,0.9303142245881743,0.9888888638797169,-0.568610088384025,0.33247441315314213,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.9453464311709002,-0.6179349108976779,-0.9780293714695093,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,1.3291856531735058,0.2910112864666827,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.28661363619155006,0.8871024221134964,0.789513106798264,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,-0.7065102782273978,-1.1957379704335152,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4512968349363876,0.04817637509067377,-0.21527245138715068,-2.470099303358065,0.19144810402737722,-0.013198100424009903,-1.385160302367608,0.20808503309376333,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
0.6983216330536439,0.12561284625626296,-0.08325683060366554,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,0.001414193461724042,-0.43163177864018615,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.7838271556498938,-0.4873776493478621,-1.058705584170528,0.40004694356539877,-0.8429644647577387,-0.013198100424009903,0.8192070168410321,0.6819493380818742,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.28661363619155006,-0.42067832333757593,-0.134596238686132,0.08728950165873542,0.3392213281395366,-0.013198100424009903,0.4687994139510628,0.17254521021965494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.442559950629244,0.09379858337128116,-0.603985112582968,-0.29150268174727306,-0.8429644647577387,-1.0152850647277367,-0.3988611035380865,0.01853931109851883,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8630048317984814,1.1161473686796184,1.7209566534372982,0.6802639911858671,-1.1385109129820574,-1.0152850647277367,-0.8427360006805695,-1.9183810355403845,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.7014855562774751,-0.6936281528684584,-0.7946743426035577,0.6802639911858671,0.3392213281395366,1.9909758281834438,1.51883311331814,1.297972934566418,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.5217376267778315,1.062739921065985,0.8115157102621783,0.6802639911858671,1.5214071210368119,-0.013198100424009903,-0.8133501242443816,-0.3546288290796183,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.9485103543947314,0.47179376696602177,0.20277701442721896,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,-0.37851383821011403,-0.7218736654454044,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.6040792261502503,-0.7183922287082867,-1.0807081876344422,-0.7824505808017496,1.6691803451489713,-0.013198100424009903,0.23883493465825023,1.203200073568796,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1.5217376267778315,0.040903868013176414,-0.9046873599231287,0.6802639911858671,0.7825410004760148,1.9909758281834438,0.11311545484869315,1.4756720489369595,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.9453464311709002,-0.6209166489082155,-0.49397209526339714,0.22561930074058165,-1.2862841370942169,-1.0152850647277367,0.9523603734964644,-0.15915980327202275,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.9453464311709002,1.81523690091383,2.953102447416493,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,-1.1343731577437146,-2.827608170736322,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.1100296299157377,-0.061851198189013225,-1.036702980706614,0.6802639911858671,-0.6951912406455792,0.9888888638797169,0.2601213484361242,0.9899611363241464,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4512968349363876,0.7469457163374349,-0.36929067563455004,0.6802639911858671,1.6691803451489713,2.99306279248717,-0.608756182797035,1.5171351756234202,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.1923712292881565,0.328825622036323,0.36412943982925633,0.6802639911858671,-0.6951912406455792,-1.0152850647277367,-0.23530974710768818,-0.7337202730701069,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.6895847487465003,-1.0545711772835764,-1.0807081876344422,0.5410729846005187,1.6691803451489713,-0.013198100424009903,2.4449227350439675,1.203200073568796,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5336384343088063,1.6191838258153324,2.1023351134784773,0.6802639911858671,-0.251871568309101,0.9888888638797169,-1.0618161707328688,-1.456363338176976,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.7014855562774751,-1.0707615608742507,-1.0807081876344422,-2.0770044507208074,0.9303142245881743,0.9888888638797169,-0.7686352618092644,1.3512826688775808,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
-1.6072431493740815,0.2334637688963713,0.10743239941692412,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,-0.1294123176512544,-0.5856376777613223,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.360218351256825,-1.3048494219862536,-1.0807081876344422,-2.406303701367826,-0.8429644647577387,-0.013198100424009903,-1.116233689827579,0.6997192495189282,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.042752761298124976,1.3238755612897537,1.9703194926949923,0.6802639911858671,-0.8429644647577387,-1.0152850647277367,-0.944908274452686,-2.0605403270368177,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.03958883807429379,0.590146825084072,0.6354948825508647,0.21492707835094016,-1.1385109129820574,-1.0152850647277367,-0.6216282461093492,-1.0417320713123792,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.6191439569050563,-0.36481661628839634,-0.9926977737787854,0.6802639911858671,0.6347677763638554,0.9888888638797169,0.7783897059506374,1.2209699850058509,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.360218351256825,0.7091017114578745,0.26878482481896154,0.6802639911858671,1.225860672812493,-0.013198100424009903,-0.5802564878318096,0.0244626149108703,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.042752761298124976,-1.842690421945423,-1.0807081876344422,-1.708930988396855,1.225860672812493,-0.013198100424009903,0.7919562657115532,1.1143505163835252,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
-0.7014855562774751,1.3286951811769714,1.8676406765300595,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,-0.94706689501398,-2.007230592725655,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4512968349363876,-0.1647577720308207,-0.3986274802531023,0.04212910510967462,0.6347677763638554,-0.013198100424009903,0.058373077080973945,0.4450171855878188,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.2074359600429625,0.5336559447229942,0.44480565253027504,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,-0.4351747357653244,-0.8581096531294861,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.2778767518844063,0.8218713020228303,0.6208264802415886,0.6802639911858671,1.3736338969246524,-0.013198100424009903,-0.6624917943221259,-0.23023944902023954,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1.03085195376715,-1.0697751017917594,-0.5819825091190539,-0.6993506813868424,-1.2862841370942169,-1.0152850647277367,0.9494110943503702,-0.08808015752380595,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.6191439569050563,-0.5026758623911939,-0.5086404975726733,-0.03371015258339434,0.9303142245881743,-0.013198100424009903,0.5190607898562185,0.5930997808966034,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.442559950629244,-0.6230029614839075,-1.0807081876344422,0.06869404425618106,1.3736338969246524,3.995149756790897,0.8239352580307795,2.3286277979155594,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.360218351256825,-1.1677289111354214,-1.058705584170528,0.19042903721284044,1.5214071210368119,-0.013198100424009903,2.3721150889259,1.155813643069985,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.5368023575326375,0.9908953926459348,1.1708915668394433,-2.5658258297089427,-0.9907376888698981,-1.0152850647277367,-1.447881556141829,-1.4445167305522735,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.4544607581602188,-1.239014450450236,-1.0807081876344422,-0.3564311028382733,-0.5474180165334198,-0.013198100424009903,1.8267538040022737,0.758952287642442,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.9453464311709002,-0.6950345214460237,-1.036702980706614,0.6802639911858671,-0.251871568309101,-1.0152850647277367,1.5224760634763046,0.48648031227427824,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.6895847487465003,-1.370319316017775,-1.0807081876344422,-1.4069452649570802,-0.251871568309101,0.9888888638797169,0.5225778286148435,1.1143505163835252,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.4393960274054127,1.5497729879806874,2.1903455273341343,0.6802639911858671,0.7825410004760148,0.9888888638797169,-1.0369694792174537,-1.3201273504928945,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.2074359600429625,1.3515073060096683,1.816301268447593,0.6802639911858671,-0.9907376888698981,-1.0152850647277367,-0.9571623252839384,-1.9657674660391955,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.1923712292881565,-0.8406587848897779,-0.5526457045005017,-0.41517870392336537,-1.2862841370942169,-1.0152850647277367,0.8048571024331737,-0.11177337277321182,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.12193043744671254,1.3697660945728751,1.8676406765300595,0.6802639911858671,-1.2862841370942169,-1.0152850647277367,-0.9650998068007342,-2.066463630849169,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.8661687550223126,-0.0426272886432989,-0.17860144561396038,0.6802639911858671,-0.8429644647577387,-1.0152850647277367,0.231611913916253,-0.3250123100178614,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.03958883807429379,-0.31784953693438905,-0.7433349345210912,0.6802639911858671,0.19144810402737722,-0.013198100424009903,0.6888498002610878,0.6345629075830629,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.9453464311709002,-0.01828828762578608,-0.25927765831497906,0.6802639911858671,-1.1385109129820574,-1.0152850647277367,0.19619290167778033,-0.3190890062055099,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.9485103543947314,-1.0826904526373717,-0.82401114722211,-2.2061988255924208,0.7825410004760148,-0.013198100424009903,-0.9244068921502938,0.8181853257659559,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.28661363619155006,1.3035566663813556,1.3835834003239473,0.6802639911858671,-0.251871568309101,-0.013198100424009903,-0.9357078062511749,-1.1720447551841098,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.360218351256825,-0.22797715151762388,-0.6406561183561584,-0.34995879721579526,1.0780874487003336,0.9888888638797169,-0.09127772609332921,1.0255009591982545,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4512968349363876,1.4276016718522417,1.9189800846125258,0.6802639911858671,0.9303142245881743,-0.013198100424009903,-0.9894272200490541,-1.3675137809917053,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
